Assigning lat-longs to AA/CREST biological sample data,,,,,,,,,,,,,,
issue:  many locations used in logs and by observers are not listed in CREST and so don't have any ability to geo-reference.   The yellow is the proposed work to identify lat-longs for each location used.,,,,,,,,,,,,,,
there were about 780 such location names.   Cursory review identified suitable locations for about 300.   480 location names remain which need some lat-longs.,,,,,,,,,,,,,,
the task is to fill in the 480 blank or #NA rows in columns K-O.   Or at least as many as possible.   Some will not be possible. ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
1,2,4,3,5,6,7,8,9,10,4,11,12,13,
25.Rosa Harbour,Rosa Harbour,25,25JI,71,Rosa Harbour,25JI,-126.965002,49.83066,Rosa Harbour,25,25JI,-126.965002,49.83066,
25.Rosa Island,Rosa Island,25,25JI,82,Rosa Island,25JI,-126.977375,49.834191,Rosa Island,25,25JI,-126.977375,49.834191,
25.Catala Island - 1 nm offshore,Catala Island - 1 nm offshore,25,25JO,39,#N/A,#N/A,#N/A,#N/A,Catala Island - 1 nm offshore,25,25JO,-127.0847,49.8174,
25.Ferrer Point,Ferrer Point,25,25JO,659,Ferrer Point,25JO,-126.985948,49.752985,Ferrer Point,25,25JO,-126.985948,49.752985,
25.Low Rock,Low Rock,25,25JO,457,Low Rock,25JO,-127.07291,49.809475,Low Rock,25,25JO,-127.07291,49.809475,
25.Middle Reef,Middle Reef,25,25JO,35,Middle Reef,25JO,-127.046974,49.802487,Middle Reef,25,25JO,-127.046974,49.802487,
25.Outer Black Rock,Outer Black Rock,25,25JO,38,Outer Black Rock,25JO,-127.060656,49.814004,Outer Black Rock,25,25JO,-127.060656,49.814004,
25.Peculiar Point  - 1 nm offshore,Peculiar Point  - 1 nm offshore,25,25JO,10,#N/A,#N/A,#N/A,#N/A,High Rock,25,25JO,-127.1179,49.8462,
25.Peculiar Point  - 2 nm offshore,Peculiar Point  - 2 nm offshore,25,25JO,13,#N/A,#N/A,#N/A,#N/A,Peculiar Point  - 2 nm offshore,125,125K,-127.1355,49.841,
25.Tahsis Inlet,Tahsis Inlet,25,25JO,4,Tahsis Inlet,25O,-126.660326,49.827614,Tahsis Inlet,25,25O,-126.660326,49.827614,
25.The Gap,The Gap,25,25JO,15,The Gap,25JO,-127.0607471,49.81439479,The Gap,25,25JO,-127.0607471,49.81439479,
25.Twin Island,Twin Island,25,25JO,1,Twin Island,25JO,-127.0606613,49.81472709,Twin Island,25,25JO,-127.0606613,49.81472709,
25.Camel Rock (110),Camel Rock (110),25,25L,2,#N/A,#N/A,#N/A,#N/A,Camel Rock,25,25N,-126.5,49.686,
25.Matchlee Bay,Matchlee Bay,25,25L,7,Matchlee Bay,25L,-126.055556,49.616667,Matchlee Bay,25,25L,-126.055556,49.616667,
25.Muchulat Inlet,Muchulat Inlet,25,25L,5,Muchulat Inlet,25L,-126.2550825,49.6466129,Muchulat Inlet,25,25L,-126.2550825,49.6466129,
25.Strange Island/Salter Pt. (77),Strange Island/Salter Pt. (77),25,25L,11,#N/A,#N/A,#N/A,#N/A,Strange Island/Salter Pt. (77),25,25PI,-126.584269,49.679783,
25.3-bay Cove,3-bay Cove,25,25N,292,3-bay Cove,25N,-126.493951,49.695974,3-bay Cove,25,25N,-126.493951,49.695974,
25.Argonaut Point,Argonaut Point,25,25N,24,Argonaut Point,25N,-126.488009,49.719865,Argonaut Point,25,25N,-126.488009,49.719865,
25.Backdoor (Bay behind Critter Cove),Backdoor (Bay behind Critter Cove),25,25N,21,Backdoor (Bay behind Critter Cove),25N,-126.507,49.711,Backdoor (Bay behind Critter Cove),25,25N,-126.507,49.711,
25.Camel Rock,Camel Rock,25,25N,650,Camel Rock,25N,-126.5,49.686,Camel Rock,25,25N,-126.5,49.686,
25.Cougar Creek,Cougar Creek,25,25N,30,Cougar Creek,25N,-126.460675,49.732192,Cougar Creek,25,25N,-126.460675,49.732192,
25.Critter Cove,Critter Cove,25,25N,72,Critter Cove,25N,-126.507023,49.706765,Critter Cove,25,25N,-126.507023,49.706765,
25.Galiano Bay,Galiano Bay,25,25N,8,Galiano Bay,25N,-126.467806,49.719865,Galiano Bay,25,25N,-126.467806,49.719865,
25.Hanna Channel,Hanna Channel,25,25N,5,Hanna Channel,25N,-126.476125,49.672071,Hanna Channel,25,25N,-126.476125,49.672071,
25.Hisnit Inlet (Mouth),Hisnit Inlet (Mouth),25,25N,23,Hisnit Inlet (Mouth),25N,-126.507,49.725,Hisnit Inlet (Mouth),25,25N,-126.507,49.725,
25.Princess Royal Point,Princess Royal Point,25,25N,28,Princess Royal Point,25N,-126.44998,49.746825,Princess Royal Point,25,25N,-126.44998,49.746825,
25.San Carlos Point,San Carlos Point,25,25N,638,San Carlos Point,25N,-126.517719,49.689807,San Carlos Point,25,25N,-126.517719,49.689807,
25.Strange Island/ Salter Point,Strange Island/ Salter Point,25,25N,1,Strange Island/ Salter Point,25PI,-126.584269,49.679783,Strange Island/Salter Pt. (77),25,25PI,-126.584269,49.679783,
25.The Wall,The Wall,25,25N,171,The Wall,25N,-126.487,49.707,The Wall,25,25N,-126.487,49.707,
25.Merlard's Island,Merlard's Island,25,25O,1,#N/A,#N/A,#N/A,#N/A,#N/A,25,#N/A,-,-,
25.Tahsis Inlet,Tahsis Inlet,25,25O,31,Tahsis Inlet,25O,-126.660326,49.827614,Tahsis Inlet,25,25O,-126.660326,49.827614,
25.Boston Point,Boston Point,25,25PI,4,Boston Point,25PI,-126.61279,49.658186,Boston Point,25,25PI,-126.61279,49.658186,
25.Canal Island,Canal Island,25,25PI,106,Canal Island,25PI,-126.589022,49.692891,Canal Island,25,25PI,-126.589022,49.692891,
25.Clerke Peninsula Light,Clerke Peninsula Light,25,25PI,2,Clerke Peninsula Light,25PI,-126.545052,49.601836,Clerke Peninsula Light,25,25PI,-126.545052,49.601836,
25.Hoiss Point,Hoiss Point,25,25PI,718,Hoiss Point,25PI,-126.548617,49.692891,Hoiss Point,25,25PI,-126.548617,49.692891,
25.Kendrik Arm,Kendrik Arm,25,25PI,3,Kendrik Arm,25PI,-126.610414,49.675156,Kendrik Arm,25,25PI,-126.610414,49.675156,
25.Saavedra Island,Saavedra Island,25,25PI,15,Saavedra Island,25PI,-126.606848,49.617281,Saavedra Island,25,25PI,-126.606848,49.617281,
25.Strange Island/ Salter Point,Strange Island/ Salter Point,25,25PI,57,Strange Island/ Salter Point,25PI,-126.584269,49.679783,Strange Island/Salter Pt. (77),25,25PI,-126.584269,49.679783,
25.Tahsis Inlet,Tahsis Inlet,25,25PI,1,Tahsis Inlet,25O,-126.660326,49.827614,Tahsis Inlet,25,25O,-126.660326,49.827614,
25.Verda Island,Verda Island,25,25PI,7,Verda Island,25PI,-126.585457,49.641983,Verda Island,25,25PI,-126.585457,49.641983,
25.Vernaci Island,Vernaci Island,25,25PI,2,Vernaci Island,25PI,-126.594964,49.628089,Vernaci Island,25,25PI,-126.594964,49.628089,
25.Villaverde Islands,Villaverde Islands,25,25PI,13,Villaverde Islands,25PI,-126.565255,49.667443,Villaverde Islands,25,25PI,-126.565255,49.667443,
25.Zuciarte Channel,Zuciarte Channel,25,25PI,1,Zuciarte Channel,25PI,-126.507023,49.625774,Zuciarte Channel,25,25PI,-126.507023,49.625774,
25.Burdwood,Burdwood,25,25PO,230,Burdwood,25PO,-126.577138,49.572477,Burdwood,25,25PO,-126.577138,49.572477,
25.Burdwood - 1 nm offshore,Burdwood - 1 nm offshore,25,25PO,6,#N/A,#N/A,#N/A,#N/A,Burdwood - 1 nm offshore,25,25PO,-126.587,49.5634,
25.Burdwood - 2 nm offshore,Burdwood - 2 nm offshore,25,25PO,1,#N/A,#N/A,#N/A,#N/A,Burdwood - 1 nm offshore,25,25PO,-126.6067,49.5511,
25.Burdwood - 3 nm offshore,Burdwood - 3 nm offshore,25,25PO,1,#N/A,#N/A,#N/A,#N/A,Burdwood - 3 nm offshore,125,125K,-126.6233,49.5388,
25.Discovery Point,Discovery Point,25,25PO,61,Discovery Point,25PO,-126.564066,49.584841,Discovery Point,25,25PO,-126.564066,49.584841,
25.Dolly's Cove,Dolly's Cove,25,25PO,1,Dolly's Cove,25PO,-126.6132259,49.59118469,Dolly's Cove,25,25PO,-126.6132259,49.59118469,
25.Friendly Cove,Friendly Cove,25,25PO,71,Friendly Cove,25PO,-126.606848,49.60647,Friendly Cove,25,25PO,-126.606848,49.60647,
25.Nootka Light,Nootka Light,25,25PO,342,Nootka Light,25PO,-126.613132,49.591924,Nootka Light,25,25PO,-126.613132,49.591924,
25.Wash Rock,Wash Rock,25,25PO,15,Wash Rock,25PO,-126.6129255,49.59162979,Wash Rock,25,25PO,-126.6129255,49.59162979,
26.Aktis Island,Aktis Island,26,26A,42,Aktis Island,26A,-127.4089623,50.01645382,Aktis Island,26,26A,-127.4089623,50.01645382,
26.Double Rocks,Double Rocks,26,26A,6,#N/A,#N/A,#N/A,#N/A,Double Rocks,26,26A,-127.5277,50.0111,
26.Granite Island,Granite Island,26,26A,16,Granite Island,26A,-127.4105072,50.01479923,Granite Island,26,26A,-127.4105072,50.01479923,
26.Grassy Island,Grassy Island,26,26A,280,Grassy Island,26A,-127.253952,49.92050398,Grassy Island,26,26A,-127.253952,49.92050398,
26.Jurassic Point,Jurassic Point,26,26A,3,Jurassic Point,26A,-127.1788502,49.87782278,Jurassic Point,26,26A,-127.1788502,49.87782278,
26.Lookout,Lookout,26,26A,1,#N/A,#N/A,#N/A,#N/A,Lookout Island - 26A,26,26A,-127.4415779,50.00001571,
26.Lookout Island,Lookout Island,26,26A,3,#N/A,#N/A,#N/A,#N/A,Lookout Island - 26A,26,26A,-127.4415779,50.00001571,
26.Lookout Island - 26A,Lookout Island - 26A,26,26A,26,Lookout Island - 26A,26A,-127.4415779,50.00001571,Lookout Island - 26A,26,26A,-127.4415779,50.00001571,
26.McQuarre Islets,McQuarre Islets,26,26A,13,#N/A,#N/A,#N/A,#N/A,McQuarrie Islets,26,26A,-127.2218513,49.90237462,
26.McQuarrie Islets,McQuarrie Islets,26,26A,84,McQuarrie Islets,26A,-127.2218513,49.90237462,McQuarrie Islets,26,26A,-127.2218513,49.90237462,
26.Moos Islet,Moos Islet,26,26A,9,Moos Islet,26A,-127.318325,49.975348,Moos Islet,26,26A,-127.318325,49.975348,
26.Munsie Rocks,Munsie Rocks,26,26A,6,Munsie Rocks,26A,-127.3204708,49.96502464,Munsie Rocks,26,26A,-127.3204708,49.96502464,
26.Mushroom Point,Mushroom Point,26,26A,117,Mushroom Point,26A,-127.2297478,49.92934511,Mushroom Point,26,26A,-127.2297478,49.92934511,
26.Rugged Point,Rugged Point,26,26A,99,Rugged Point,26A,-127.2610331,49.96392041,Rugged Point,26,26A,-127.2610331,49.96392041,
26.Spring Island,Spring Island,26,26A,3256,Spring Island,26A,-127.4122238,50.00928353,Spring Island,26,26A,-127.4122238,50.00928353,
26.Squid Row,Squid Row,26,26A,2,Squid Row,26A,-127.4314499,50.01148989,Squid Row,26,26A,-127.4314499,50.01148989,
26.Thornton Island,Thornton Island,26,26A,400,Thornton Island,26A,-127.3499107,49.97120788,Thornton Island,26,26A,-127.3499107,49.97120788,
26.West side of Spring and Aktis Is.,West side of Spring and Aktis Is.,26,26A,5,#N/A,#N/A,#N/A,#N/A,Spring Island - NW,26,26G,-127.4360847,50.01380645,
26.west side of Spring I.,west side of Spring I.,26,26A,4,#N/A,#N/A,#N/A,#N/A,Spring Island - NW,26,26G,-127.4360847,50.01380645,
26.Chutsis,Chutsis,26,26B,5,Chutsis,26B,-127.2650242,50.05091147,Chutsis,26,26B,-127.2650242,50.05091147,
26.Blacksand Beach,Blacksand Beach,26,26G,281,Blacksand Beach,26G,-127.4324799,50.0419273,Blacksand Beach,26,26G,-127.4324799,50.0419273,
26.Lookout Island - 26G,Lookout Island - 26G,26,26G,68,Lookout Island - 26G,26G,-127.4551392,50.00453951,Lookout Island - 26G,26,26G,-127.4551392,50.00453951,
26.Mclean Island,Mclean Island,26,26G,19,Mclean Island,26G,-127.4272013,50.02533248,Mclean Island,26,26G,-127.4272013,50.02533248,
26.Spring Island - NW,Spring Island - NW,26,26G,460,Spring Island - NW,26G,-127.4360847,50.01380645,Spring Island - NW,26,26G,-127.4360847,50.01380645,
27.San Josef Bay,San Josef Bay,27,27A,1,San Josef Bay,27A,-128.3194542,50.65773191,San Josef Bay,27,27A,-128.3194542,50.65773191,
27.Area 27B,Area 27B,27,27B,1,Area 27B,27B,-128.0099487,50.41880015,Area 27B,27,27B,-128.0099487,50.41880015,
27.Brockton,Brockton,27,27B,1,#N/A,#N/A,#N/A,#N/A,#N/A,27,#N/A,-,-,
27.Brooks Offshore,Brooks Offshore,27,27B,569,#N/A,#N/A,#N/A,#N/A,Brooks Offshore,127,127A,-127.9989624,50.20854899,
27.Carmanah,Carmanah,27,27B,12,#N/A,#N/A,#N/A,#N/A,#N/A,27,#N/A,-,-,
27.Cliff,Cliff,27,27B,1,#N/A,#N/A,#N/A,#N/A,Cliff Point 27B,27,27B,-127.9393101,50.45384272,
27.Cliff Point 27B,Cliff Point 27B,27,27B,300,Cliff Point 27B,27B,-127.9393101,50.45384272,Cliff Point 27B,27,27B,-127.9393101,50.45384272,
27.Cliffe Point,Cliffe Point,27,27B,19,#N/A,#N/A,#N/A,#N/A,Cliff Point 27B,27,27B,-127.9393101,50.45384272,
27.Cliffe Pt,Cliffe Pt,27,27B,12,#N/A,#N/A,#N/A,#N/A,Cliff Point 27B,27,27B,-127.9393101,50.45384272,
27.Desi's Rock,Desi's Rock,27,27B,5,Desi's Rock,27B,-127.9907227,50.42929924,Desi's Rock,27,27B,-127.9907227,50.42929924,
27.Gooding Cove,Gooding Cove,27,27B,110,Gooding Cove,27B,-127.9546738,50.40457892,Gooding Cove,27,27B,-127.9546738,50.40457892,
27.Grant Bay,Grant Bay,27,27B,316,Grant Bay,27B,-128.0894279,50.47558777,Grant Bay,27,27B,-128.0894279,50.47558777,
27.Harvey Cove,Harvey Cove,27,27B,80,Harvey Cove,27B,-127.9323578,50.42623725,Harvey Cove,27,27B,-127.9323578,50.42623725,
27.Inside,Inside,27,27B,1,#N/A,#N/A,#N/A,#N/A,#N/A,27,#N/A,-,-,
27.Kains Island,Kains Island,27,27B,286,Kains Island,27B,-128.0302048,50.44110794,Kains Island,27,27B,-128.0302048,50.44110794,
27.Kains Point,Kains Point,27,27B,1,Kains Point,27B,-128.0078888,50.46854085,Kains Point,27,27B,-128.0078888,50.46854085,
"27.Kanes, McAlter","Kanes, McAlter",27,27B,2,#N/A,#N/A,#N/A,#N/A,#N/A,27,#N/A,-,-,
27.Kwakiutl Point,Kwakiutl Point,27,27B,92,Kwakiutl Point,27B,-127.9955579,50.35543685,Kwakiutl Point,27,27B,-127.9955579,50.35543685,
27.Kwakutl Pt,Kwakutl Pt,27,27B,1,#N/A,#N/A,#N/A,#N/A,Kwakiutl Point,27,27B,-127.9955579,50.35543685,
27.Kwatiutl Point,Kwatiutl Point,27,27B,54,#N/A,#N/A,#N/A,#N/A,Kwakiutl Point,27,27B,-127.9955579,50.35543685,
27.Kwatiutl Point (7),Kwatiutl Point (7),27,27B,2,#N/A,#N/A,#N/A,#N/A,Kwakiutl Point,27,27B,-127.9955579,50.35543685,
27.Lighthouse,Lighthouse,27,27B,16,Lighthouse,27B,-128.0312347,50.44132659,Lighthouse,27,27B,-128.0312347,50.44132659,
27.Lippy Point,Lippy Point,27,27B,11,Lippy Point,27B,-128.11258,50.47014,Lippy Point,27,27B,-128.11258,50.47014,
27.McAllister Islet,McAllister Islet,27,27B,10,McAllister Islet,27B,-127.9921422,50.46174314,McAllister Islet,27,27B,-127.9921422,50.46174314,
27.Mt. Bury,Mt. Bury,27,27B,440,#N/A,#N/A,#N/A,#N/A,#N/A,27,#N/A,-,-,
27.pulley shoal,pulley shoal,27,27B,1,#N/A,#N/A,#N/A,#N/A,#N/A,27,#N/A,-,-,
27.Quatisno Sound,Quatisno Sound,27,27B,2,#N/A,#N/A,#N/A,#N/A,#N/A,27,#N/A,-,-,
27.Quinn Rock,Quinn Rock,27,27B,6,Quinn Rock,27B,-128.088398,50.46646481,Quinn Rock,27,27B,-128.088398,50.46646481,
27.Rowley's,Rowley's,27,27B,2,Rowley's,27B,-127.979393,50.3967007,Rowley's,27,27B,-127.979393,50.3967007,
27.Brooks Bay,Brooks Bay,27,27D,44,Brooks Bay,27D,-127.9140594,50.21869696,Brooks Bay,27,27D,-127.9140594,50.21869696,
27.Mcdougal Island,Mcdougal Island,27,27F,1,#N/A,#N/A,#N/A,#N/A,#N/A,27,#N/A,-,-,
27.Cliff Point 27G,Cliff Point 27G,27,27G,48,Cliff Point 27G,27G,-127.929697,50.46630091,Cliff Point 27G,27,27G,-127.929697,50.46630091,
27.Cliffe Pt,Cliffe Pt,27,27G,7,#N/A,#N/A,#N/A,#N/A,Cliff Point 27G,27,27G,-127.929697,50.46630091,
27.Mahatta,Mahatta,27,27G,5,Mahatta,27G,-127.8654099,50.46318667,Mahatta,27,27G,-127.8654099,50.46318667,
27.Quatsino ,Quatsino ,27,27G,2,#N/A,#N/A,#N/A,#N/A,Quatsino Sound,27,27G,-127.8582001,50.48154133,
27.Quatsino Sound,Quatsino Sound,27,27G,17,Quatsino Sound,27G,-127.8582001,50.48154133,Quatsino Sound,27,27G,-127.8582001,50.48154133,
27.Neroutsos Inlet,Neroutsos Inlet,27,27I,13,#N/A,#N/A,#N/A,#N/A,#N/A,27,#N/A,-,-,
28.Defence Island,Defence Island,28,28B,4,#N/A,#N/A,#N/A,#N/A,Defense I.,28,28B,-123.2784006,49.57396045,
28.Defense I.,Defense I.,28,28B,309,Defense I.,28B,-123.2784006,49.57396045,Defense I.,28,28B,-123.2784006,49.57396045,
28.Defense Islands,Defense Islands,28,28B,25,#N/A,#N/A,#N/A,#N/A,Defense I.,28,28B,-123.2784006,49.57396045,
28.Mid Humps off Porteau,Mid Humps off Porteau,28,28B,1,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Mid-channel hump off Porteau,Mid-channel hump off Porteau,28,28B,8,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Port Mellon,Port Mellon,28,28B,2,Port Mellon,28B,-123.4780516,49.51890447,Port Mellon,28,28B,-123.4780516,49.51890447,
28.Porteau,Porteau,28,28B,19,#N/A,#N/A,#N/A,#N/A,Porteau Cove,28,28B,-123.2489284,49.55169813,
28.Porteau Cove,Porteau Cove,28,28B,37,Porteau Cove,28B,-123.2489284,49.55169813,Porteau Cove,28,28B,-123.2489284,49.55169813,
28.Porteau cove/Defence Islands,Porteau cove/Defence Islands,28,28B,8,#N/A,#N/A,#N/A,#N/A,Defense I.,28,28B,-123.2784006,49.57396045,
28.Porteau Hump - Offshore,Porteau Hump - Offshore,28,28B,4,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Porteau Offshore,Porteau Offshore,28,28B,7,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.West side of Defense I.,West side of Defense I.,28,28B,1,#N/A,#N/A,#N/A,#N/A,Defense I.,28,28B,-123.2784006,49.57396045,
28.3rd Marker,3rd Marker,28,28D,8,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Armours Beach,Armours Beach,28,28D,2,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Bowen Bay,Bowen Bay,28,28D,2,Bowen Bay,28D,-123.4295649,49.36236657,Bowen Bay,28,28D,-123.4295649,49.36236657,
28.Cape Roger Curtis,Cape Roger Curtis,28,28D,9,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Capilano River,Capilano River,28,28D,2,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Collingwood Channel,Collingwood Channel,28,28D,7,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Cowan Pt.,Cowan Pt.,28,28D,3,Cowan Pt.,28J,-123.3497046,49.34031797,Cowan Pt.,28,28J,-123.3497046,49.34031797,
28.Defense I.,Defense I.,28,28D,2,Defense I.,28B,-123.2784006,49.57396045,Defense I.,28,28B,-123.2784006,49.57396045,
28.Gamber,Gamber,28,28D,2,#N/A,#N/A,#N/A,#N/A,Gambier Pt.,28,28E,-123.3777508,49.45170124,
28.Gambier Harbour,Gambier Harbour,28,28D,7,#N/A,#N/A,#N/A,#N/A,Gambier Pt.,28,28E,-123.3777508,49.45170124,
28.Gibsons Gap,Gibsons Gap,28,28D,5,#N/A,#N/A,#N/A,#N/A,Gibson's Gap,28,28D,-123.4965906,49.39185268,
28.Gibson's Gap,Gibson's Gap,28,28D,59,Gibson's Gap,28D,-123.4965906,49.39185268,Gibson's Gap,28,28D,-123.4965906,49.39185268,
28.Gospel Rock,Gospel Rock,28,28D,6,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Gower Pt.,Gower Pt.,28,28D,20,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Grantham's Landing,Grantham's Landing,28,28D,1,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.KEATS I.,KEATS I.,28,28D,2,Keats I.,28E,-123.448104,49.41170697,Keats I.,28,28E,-123.448104,49.41170697,
28.N. Keats I.,N. Keats I.,28,28D,5,#N/A,#N/A,#N/A,#N/A,Keats I.,28,28E,-123.448104,49.41170697,
28.New Brighton,New Brighton,28,28D,1,New Brighton,28D,-123.4528576,49.46068769,New Brighton,28,28D,-123.4528576,49.46068769,
28.Pasley I.,Pasley I.,28,28D,1,Pasley I.,28D,-123.4576112,49.37261113,Pasley I.,28,28D,-123.4576112,49.37261113,
28.Popham I.,Popham I.,28,28D,1,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Roger Curtis Pt.,Roger Curtis Pt.,28,28D,10,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Salmon Rock,Salmon Rock,28,28D,201,Salmon Rock,28D,-123.4908863,49.37943964,Salmon Rock,28,28D,-123.4908863,49.37943964,
28.Secret Beach,Secret Beach,28,28D,11,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Soames Pt.,Soames Pt.,28,28D,1,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Third Marker,Third Marker,28,28D,12,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Tunstal Bay,Tunstal Bay,28,28D,1,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Tunstall,Tunstall,28,28D,24,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Tunstall Bay,Tunstall Bay,28,28D,261,Tunstall Bay,28D,-123.4252867,49.35274094,Tunstall Bay,28,28D,-123.4252867,49.35274094,
28.Twin Is.,Twin Is.,28,28D,1,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Waterfall,Waterfall,28,28D,7,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.3rd Marker,3rd Marker,28,28E,7,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Cotton Pt.,Cotton Pt.,28,28E,9,Cotton Pt.,28E,-123.4248113,49.40488297,Cotton Pt.,28,28E,-123.4248113,49.40488297,
28.Cotton Pt./Keats,Cotton Pt./Keats,28,28E,1,#N/A,#N/A,#N/A,#N/A,Cotton Pt.,28,28E,-123.4248113,49.40488297,
28.Deep Salmon Rock,Deep Salmon Rock,28,28E,2,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Gambier Harbour,Gambier Harbour,28,28E,121,#N/A,#N/A,#N/A,#N/A,Gambier Pt.,28,28E,-123.3777508,49.45170124,
28.GAMBIER PT.,GAMBIER PT.,28,28E,7,Gambier Pt.,28E,-123.3777508,49.45170124,Gambier Pt.,28,28E,-123.3777508,49.45170124,
28.Grace I.,Grace I.,28,28E,159,Grace I.,28E,-123.4371707,49.43062308,Grace I.,28,28E,-123.4371707,49.43062308,
28.Grafton Pt to Smugglers Cove,Grafton Pt to Smugglers Cove,28,28E,2,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Grafton Pt. to Smugglers Cove,Grafton Pt. to Smugglers Cove,28,28E,2,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Hopkins Landing,Hopkins Landing,28,28E,1,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Hopkins Landing/Landale,Hopkins Landing/Landale,28,28E,2,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Hopkins Landing/Langdale,Hopkins Landing/Langdale,28,28E,1,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Howe Sound,Howe Sound,28,28E,27,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Hutt I.,Hutt I.,28,28E,78,Hutt I.,28E,-123.3734725,49.41170697,Hutt I.,28,28E,-123.3734725,49.41170697,
28.KEATS I.,KEATS I.,28,28E,6,Keats I.,28E,-123.448104,49.41170697,Keats I.,28,28E,-123.448104,49.41170697,
28.N. end of Keats,N. end of Keats,28,28E,2,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.N. Keats I.,N. Keats I.,28,28E,9,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Salmon Rock,Salmon Rock,28,28E,34,Salmon Rock,28D,-123.4908863,49.37943964,Salmon Rock,28,28D,-123.4908863,49.37943964,
28.Seymour Bay,Seymour Bay,28,28E,5,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Third Marker,Third Marker,28,28E,27,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Tunstall Bay,Tunstall Bay,28,28E,3,Tunstall Bay,28D,-123.4252867,49.35274094,Tunstall Bay,28,28D,-123.4252867,49.35274094,
28.Twin I.,Twin I.,28,28E,4,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Twin Islets,Twin Islets,28,28E,1,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Waterfall,Waterfall,28,28E,114,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Waterfall to Hutt I.,Waterfall to Hutt I.,28,28E,3,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
"28.Waterfall, N. Bowen","Waterfall, N. Bowen",28,28E,4,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.WEST BAY,WEST BAY,28,28E,1,West Bay,28E,-123.4115013,49.45975814,West Bay,28,28E,-123.4115013,49.45975814,
28.West Bowen Island,West Bowen Island,28,28E,4,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Salmon Rock,Salmon Rock,28,28F,9,Salmon Rock,28D,-123.4908863,49.37943964,Salmon Rock,28,28D,-123.4908863,49.37943964,
28.Wall north of Seymour Bay,Wall north of Seymour Bay,28,28F,4,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.28- W. Van,28- W. Van,28,28H,1,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Ambleside,Ambleside,28,28H,15,Ambleside,28H,-123.1509879,49.32124085,Ambleside,28,28H,-123.1509879,49.32124085,
28.Bell Buoy,Bell Buoy,28,28H,1,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
28.Capilano,Capilano,28,28H,34,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,-,-,
